KEY,"English"
TASK_14_A_6,"[i]""No one is,"" Calle says. ""We’ve all lost people in this war, but this is worse somehow."" He looks down at his datapad, unfocused eyes skimming over the screen. ""Betrayal leaves a lot of unanswered questions.”\n\nThe loss of composure is brief. ""But we’ve got the Empire on the run. They’re scared. And we can make them pay for this.""\n\nHe’s already walking away before he turns, remembering one last thing. ""Ares left a few things behind. I can make sure a little extra is set aside for you. Somebody has to take the fight to the Empire!""[/i]\n\nYou gain 100 credits!"
TASK_14_AB_2,"[i]Calle studies his datapad. ""We still haven’t had anyone check the T-47s in the aft section. Their repulsors could hide a tracker pretty well."" You notice Calle avoiding eye contact.[/i]"
TASK_14_AB_PLAYER_2A,"Sorry about Ares."
TASK_14_AB_PLAYER_2B,"Sorry about Burin."
TASK_14_AB_3A,"[i]Calle sighs, but breaks into the kind of smile one hides behind. ""I thought he was one of the good ones,"" he says.[/i]"
TASK_14_AB_3B,"[i]""I’m sure you did what you could,"" Calle lies.[/i]"
TASK_14_AB_PLAYER_3,"You seem to be coping well."
TASK_14_AB_4,"[i]""No one is, really,"" Calle says. ""You learn to compartmentalize."" He looks down at his datapad, unfocused eyes skimming over its screen. ""Betrayal leaves a lot of unanswered questions.”""\n\nHe taps his datapad a few times. ""Look, I’m sorry to brush you off, but we’ve still got a lot of ship to inspect before the captain feels safe to head to the rendezvous point.""[/i]"
TASK_14_AB_PLAYER_4A,"We’ll check those speeders."
TASK_14_AB_PLAYER_4B,"After all this is over, maybe we should grab a caf."
TASK_14_AB_5A,"[i]""Thanks."" He turns his attention to a technician sweeping a scanner over refrigerated storage containers. ""Careful with those! The circuits are finicky."" And then he’s moved on, leaving the ship feeling emptier than when you arrived.[/i]"
TASK_14_AB_5B,"[i]Calle shakes his head. ""I don’t think so."" He turns his attention to a technician sweeping a scanner over refrigerated storage containers. ""Careful with those! The circuits are finicky."" And then he’s moved on, leaving the ship feeling emptier than when you arrived.[/i]"
TASK_14_AC_5,"[i]Then, Burin stops. ""If you ask me,"" he says, ""this whole cause is living on borrowed time. Everyone is worried that one man might have doomed the entire Rebellion. How long do you think this is going to last?""[/i]"
TASK_14_AC_PLAYER_5A,"As long as it needs to. If not us, someone else."
TASK_14_AC_PLAYER_5B,"The Empire’s scared. We’ve got a chance."
TASK_14_AC_6,"[i]""And what happens the next time the Empire builds a Death Star? We got lucky because some kid’s a good shot."" Burin shakes his head. ""I don’t like those odds. I’m leaving, and I recommend you do the same. With your skills you could make good money running spice or bounty hunting.""[/i]"
TASK_14_AC_PLAYER_6A,"You’re turning on the Rebellion? Just like Ares?"
TASK_14_AC_PLAYER_6B,"Sorry we couldn’t save Calle."
TASK_14_AC_7A,"[i]""If you really think that’s a fair comparison."" He holds out a hand. ""If you change your mind, look me up on Ord Mantell. Until then, good luck.""[/i]"
TASK_14_AC_7B,"[i]""I don’t blame you. I blame Ares. I even blame Calle. But that doesn’t change anything."" He holds out a hand. ""If you change your mind, you can find me on Ord Mantell. Until then, good luck.""[/i]"
TASK_14_AC_PLAYER_7A,"Shake his hand."
TASK_14_AC_PLAYER_7B,"Don’t shake his hand."
TASK_14_AC_8A,"[i]Burin grips your hand firmly. He doesn’t say anything more; he just turns on his heel and moves on.[/i]"
TASK_14_AC_8B,"[i]Disappointment crosses Burin’s face. ""Alright."" He doesn’t say anything more; he just turns on his heel and moves on.[/i]"
TASK_14_B_2,"[i]Calle studies his datapad. ""We still haven’t had anyone check the T-47s in the aft section, I don’t think. Or..."" He taps through his datapad, muttering. ""Where is it? I know I made this checklist somewhere.""[/i]"
TASK_14_B_PLAYER_2,"Is what happened with Burin bothering you?"
TASK_14_B_3,"[i]""I [/i]trusted[i] him,"" Calle snarls. He presses his fists down on a crate, arms and shoulders taut. ""That double-crossing, no-good...""[/i]"
TASK_14_B_PLAYER_3A,"Step in."
TASK_14_B_PLAYER_3B,"Let him vent."
TASK_14_B_4A,"[i]You lay a hand on his shoulder. You feel Calle relax, if only marginally. ""Sorry. Burin and I go way back. I can’t stand the thought that he might have been against me the whole time.""[/i]"
TASK_14_B_4B,"[i]Calle slams his fist against an upright storage container as hard as he can, then reels back in pain. ""That,"" he concludes, ""was a terrible idea."" He clutches his hand, a bruise slowly forming. ""Sorry. Burin and I go way back. I can’t stand the thought that he might have been against me the whole time.""[/i]"
TASK_14_B_5,"[i]Ares approaches, having heard the commotion. ""Corporal, I suggest you take a break,"" he says to Calle. ""Cool off. Have some caf."" Calle nods, hands his datapad to Ares, and heads to the mess.[/i]"
TASK_14_B_PLAYER_5,"Calle’s not taking it well."
TASK_14_B_6,"[i]""He and Burin were close. After a while, that’s unavoidable."" Ares starts to peruse Calle’s datapad. ""Still, despite appearances, he’s not letting it affect his work. And he’s one of the best people we have on this ship. People like Calle give the Alliance a chance.""\n\nAres sounds even more measured than usual. His Core World accent is stronger, too. “""We all want to make sure the Empire pays for this,"" he says. “”I'll make sure you’ve got some extra supplies when you leave.””[/i]\n\nYou gain 100 credits!"
TASK_14_BC_2,"[i]Ares consults his datapad. ""It looks like there are some T-47s that need a thorough inspection. Kassal would know that their repulsor coils could help conceal a tracker.""[/i]"
TASK_14_BC_PLAYER_2A,"Sorry about Burin."
TASK_14_BC_PLAYER_2B,"Sorry about Calle."
TASK_14_BC_3A,"[i]""I did not interact with him much,"" Ares says. ""Unsurprisingly, we didn’t have much in common. Still, he was an asset, and for a time I was proud to call him one of my own."" He raises an eyebrow. ""His treachery was unexpected, at least.""[/i]"
TASK_14_BC_3B,"[i]""There are always casualties in war,"" Ares says, a little too impassively. ""I’ve learned not to become too attached, especially with the Alliance. We are a team, not a family."" For the briefest of moments you see something else: sadness? Sympathy? ""Still...Corporal Tharandon was an excellent soldier. We did not always see eye to eye, but I respected him for it.""[/i]"
TASK_14_BC_PLAYER_3,"How did this happen?"
TASK_14_BC_4,"[i]Ares somehow finds a way to straighten his stance even more. ""The Empire teaches that fear is a powerful motivator. At Imperial academies, you are taught to use it as a weapon, but you are also often the target of such a weapon. I suspect Burin fell prey to this tactic, one way or the other.""\n\nAres focuses on his datapad again. ""We have a war to fight. There will be a time and a place to count our dead.""[/i]"
TASK_14_BC_PLAYER_4A,"We’ll check those speeders."
TASK_14_BC_PLAYER_4B,"After all this is over, maybe we should grab a caf."
TASK_14_BC_5A,"[i]Ares nods curtly, which seems a sufficient goodbye in his opinion. He moves on to assess the crew’s progress on other tasks, leaving the ship feeling emptier than when you arrived.[/i]"
TASK_14_BC_5B,"[i]Ares chuckles, which is something you weren’t aware he could do. ""Yes, maybe so. I think I have a sabacc deck somewhere as well."" He nods curtly, which seems a sufficient goodbye in his opinion. He moves on to assess the crew’s progress on other tasks, leaving the ship feeling emptier than when you arrived.[/i]"
TASK_14_BA_5,"[i]That’s when you notice new rank pins on Calle’s uniform: no longer a corporal, but a lieutenant. Such a jump in a short span of time is impressive.[/i]"
TASK_14_BA_PLAYER_5A,"Congratulations on the promotion, Lieutenant."
TASK_14_BA_PLAYER_5B,"You’ve been assigned to take over Ares’s role?"
TASK_14_BA_6,"[i]Calle shrugs broadly. ""It’s not how I wanted to get it,"" he admits. ""Ares and I didn’t see eye to eye often, but...he kept us honest."" He removes the pin and runs his fingers over it. ""The captain said Ares left her a recommendation that, if he were incapacitated, I should take his place.""[/i]"
TASK_14_BA_PLAYER_6A,"You’ll be an excellent officer."
TASK_14_BA_PLAYER_6B,"That sounds daunting."
TASK_14_BA_7A,"[i]""Thanks for your vote of confidence."" Calle lets out a breath. ""It’s the kind of thing Burin would usually help me cope with, at first. I like systems. I like lists. This is all too unexpected.""[/i]"
TASK_14_BA_7B,"[i]""It is,"" Calle agrees. ""It’s the kind of thing Burin would usually help me cope with, at first. I like systems. I like lists. This is all too unexpected.""[/i]"
TASK_14_BA_PLAYER_7A,"Salute."
TASK_14_BA_PLAYER_7B,"Clap him on the shoulder."
TASK_14_BA_8A,"[i]Calle laughs. ""Okay, please don’t do that yet. At least let me get through this current crisis first."" He moves on to take charge again, but you think his step is lighter than before.[/i]"
TASK_14_BA_8B,"[i]Calle tenses a bit. ""I should really get back to work,"" he says, replacing his new rank pin. ""I have to go at least look like an officer."" He moves on to take charge again.[/i]"
TASK_14_C_2,"[i]Ares consults his datapad. ""It looks like there are some T-47s that need a thorough inspection. Corporal Tharandon would know that their repulsor coils could help conceal a tracker.""[/i]"
TASK_14_C_PLAYER_2,"Are you taking over for Calle?"
TASK_14_C_3,"[i]""For the moment. We’ll eventually need to assign a new quartermaster, but there isn’t anyone available who has the requisite skills."" He waves the datapad. ""We can’t even be sure this manifest is correct. Corporal Tharandon may well have falsified parts of it.""[/i]"
TASK_14_C_PLAYER_3A,"Someone will need to check everything."
TASK_14_C_PLAYER_3B,"That sounds a little extreme, don’t you think?"
TASK_14_C_4A,"[i]""It would be a minor hindrance to us, all told, but that’s still time we’d have to waste. And I think Corporal Tharandon knew enough to make it as much of a hindrance as possible."" Ares sets his jaw. ""There is much to do and little time to do it."" He nods curtly, which seems a sufficient goodbye in his opinion.[/i]"
TASK_14_C_4B,"[i]""No. It would be a minor hindrance to us, all told, but that’s still time we’d have to waste. And I think Corporal Tharandon knew enough to make it as much of a hindrance as possible."" Ares sets his jaw. ""There is much to do and little time to do it."" He nods curtly, which seems a sufficient goodbye in his opinion.[/i]"
TASK_14_C_5,"[i]""Glad you made it back."" Burin appears from around a stack of crates. ""You can’t tell, but Ares is glad you made it back, too.""[/i]"
TASK_14_C_PLAYER_5,"Ares isn’t taking it well."
TASK_14_C_6,"[i]""I think he really trusted Calle,"" Burin says. ""I did, too, as much as I trust anyone. That’ll teach me."" Burin’s nonchalance contrasts with his normal exactitude. ""We’re shipping out as soon as we can,"" he says, already on his way to wherever he normally lurks. “”I have a bit of extra cargo that I’ll make sure to accidentally leave in your hold. Show the Empire they can’t get away with this.””[/i]\n\nYou gain 100 credits!"
